move_pkid;move_id;year;month;departure;arrival;from_id;to_id;from_name;to_name;from_type;to_type;vessel_id;vessel_name;vessel_type;dwt;time
57699;;1978;6;02/06/1978 00:00;02/06/1978 00:00;576;830;Antwerp;Rotterdam;1;1;1313;Beacon;fully cellular containership;6447;0
140636;;1978;6;02/06/1978 00:00;02/06/1978 00:00;1369;4572;San Juan(PRI);New York;1;1;7146;Borinquen;fully cellular containership;17249;0
341157;;1978;6;02/06/1978 00:00;02/06/1978 00:00;2331;298;Houston;Kingston(JAM);1;1;25562;Houston;fully cellular containership;13259;0
92963;;1978;6;02/06/1978 00:00;02/06/1978 00:00;3164;4593;Hong Kong;Keelung;1;1;3764;Bella 1;fully cellular containership;37212;0
868906;;1978;6;02/06/1978 00:00;02/06/1978 00:00;3164;4593;Hong Kong;Keelung;1;1;106113;Zheng An 8;fully cellular containership;7510;0
558330;;1978;6;02/06/1978 00:00;02/06/1978 00:00;3832;3444;Nagoya;Nakhodka;1;1;47120;Pioner Vladivostoka;fully cellular containership;6270;0
115358;;1978;6;02/06/1978 00:00;02/06/1978 00:00;4572;854;New York;Baltimore;1;1;5367;Baltimore;fully cellular containership;9181;0
549794;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5493;5295;Osaka;Busan;1;1;46316;Ginter Star;fully cellular containership;5604;0
609039;;1978;6;02/06/1978 00:00;02/06/1978 00:00;830;1675;Rotterdam;Zeebrugge;1;1;52700;Vanilla;fully cellular containership;16070;0
423736;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5521;2779;Genoa;Palermo;1;1;34367;Frankfurt Express;fully cellular containership;7508;0
813900;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5802;2842;Tokyo;Yokohama;1;1;75733;MOL Sanctity;fully cellular containership;26737;0
778927;;1978;6;02/06/1978 00:00;02/06/1978 00:00;2151;4593;Kobe;Keelung;1;1;71362;Aqaba Express;fully cellular containership;6635;0
209472;;1978;6;02/06/1978 00:00;02/06/1978 00:00;2561;4640;Hampton Roads;Southampton;1;1;14130;Zim Colombo;fully cellular containership;29204;0
618501;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5295;2151;Busan;Kobe;1;1;53506;California Bridge;fully cellular containership;16161;0
43541;;1978;6;02/06/1978 00:00;02/06/1978 00:00;3880;1697;Bremen;Bremerhaven;1;1;141;Discovery;fully cellular containership;28225;0
549795;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5295;5493;Busan;Osaka;1;1;46316;Ginter Star;fully cellular containership;5604;0
751280;;1978;6;02/06/1978 00:00;02/06/1978 00:00;4593;3164;Keelung;Hong Kong;1;1;66466;Bei Hang 68;fully cellular containership;5580;0
549796;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5493;2151;Osaka;Kobe;1;1;46316;Ginter Star;fully cellular containership;5604;0
379695;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5493;2151;Osaka;Kobe;1;1;30454;Mei Shan Gang 1;fully cellular containership;6457;0
503771;;1978;6;02/06/1978 00:00;02/06/1978 00:00;4593;5295;Keelung;Busan;1;1;42561;Fairbridge;fully cellular containership;8723;0
299687;;1978;6;02/06/1978 00:00;02/06/1978 00:00;2151;5295;Kobe;Busan;1;1;22520;Bi Ryong Ho;fully cellular containership;3020;0
158604;;1978;6;02/06/1978 00:00;02/06/1978 00:00;830;4492;Rotterdam;London;1;1;10252;CanMar Spirit;fully cellular containership;16963;0
435601;;1978;6;02/06/1978 00:00;02/06/1978 00:00;5724;3381;Mobile;New Orleans;1;1;35314;MSC Giulia;fully cellular containership;21185;0
52843;;1978;6;02/06/1978 00:00;02/06/1978 00:00;1387;5802;Kisarazu;Tokyo;1;1;1005;Al Ahmadiah;fully cellular containership;15763;0
871559;;1978;6;03/06/1978 00:00;03/06/1978 00:00;830;1675;Rotterdam;Zeebrugge;1;1;106612;MSC Paola;fully cellular containership;19974;0
99606;;1978;6;03/06/1978 00:00;03/06/1978 00:00;4593;3164;Keelung;Hong Kong;1;1;4371;Flamingo;fully cellular containership;7876;0
122259;;1978;6;03/06/1978 00:00;03/06/1978 00:00;3241;909;Puerto Cortes;Gulfport;1;1;5756;Bayano;fully cellular containership;3480;0
833395;;1978;6;03/06/1978 00:00;03/06/1978 00:00;1165;115;Singapore;Port Klang;1;1;100303;MSC Dominique;fully cellular containership;27727;0
71946;;1978;6;03/06/1978 00:00;03/06/1978 00:00;1503;4700;Charleston;Jacksonville;1;1;2330;Anchorage;fully cellular containership;8852;0
387172;;1978;6;03/06/1978 00:00;03/06/1978 00:00;593;5802;Shimizu;Tokyo;1;1;31205;Australian Searoader 2;fully cellular containership;20118;0
543190;;1978;6;03/06/1978 00:00;03/06/1978 00:00;5048;3767;Dubai;Dammam;1;1;45731;Panama;fully cellular containership;14736;0
822546;;1978;6;03/06/1978 00:00;03/06/1978 00:00;854;2561;Baltimore;Hampton Roads;1;1;77127;Rover;fully cellular containership;14883;0
829748;;1978;6;03/06/1978 00:00;03/06/1978 00:00;1697;3880;Bremerhaven;Bremen;1;1;77754;Selatan Megah;fully cellular containership;8512;0
404263;;1978;6;03/06/1978 00:00;03/06/1978 00:00;830;4640;Rotterdam;Southampton;1;1;32710;Texas;fully cellular containership;47422;0
570294;;1978;6;03/06/1978 00:00;03/06/1978 00:00;2151;5295;Kobe;Busan;1;1;50010;Busan Express;fully cellular containership;2814;0
43667;;1978;6;03/06/1978 00:00;03/06/1978 00:00;1675;4492;Zeebrugge;London;1;1;143;America Star;fully cellular containership;27905;0
632848;;1978;6;03/06/1978 00:00;03/06/1978 00:00;5513;576;Dunkirk;Antwerp;1;1;55130;Sigal;fully cellular containership;9404;0
876431;;1978;6;03/06/1978 00:00;03/06/1978 00:00;2151;2549;Kobe;Qingdao;1;1;107704;Notos;fully cellular containership;6271;0
570293;;1978;6;03/06/1978 00:00;03/06/1978 00:00;5295;2151;Busan;Kobe;1;1;50010;Busan Express;fully cellular containership;2814;0
316695;;1978;6;03/06/1978 00:00;03/06/1978 00:00;1872;3832;Yokkaichi;Nagoya;1;1;24066;MSC Stefania;fully cellular containership;24245;0
425719;;1978;6;03/06/1978 00:00;03/06/1978 00:00;1165;4281;Singapore;Eilat;1;1;34511;Medlink;fully cellular containership;7832;0
99607;;1978;6;03/06/1978 00:00;03/06/1978 00:00;3164;4593;Hong Kong;Keelung;1;1;4371;Flamingo;fully cellular containership;7876;0
549797;;1978;6;03/06/1978 00:00;03/06/1978 00:00;2151;5295;Kobe;Busan;1;1;46316;Ginter Star;fully cellular containership;5604;0
71947;;1978;6;03/06/1978 00:00;03/06/1978 00:00;4700;1369;Jacksonville;San Juan(PRI);1;1;2330;Anchorage;fully cellular containership;8852;0
774082;;1978;6;03/06/1978 00:00;03/06/1978 00:00;2993;1697;Hamburg;Bremerhaven;1;1;71023;Kasuga 1;fully cellular containership;44538;0
103975;;1978;6;03/06/1978 00:00;03/06/1978 00:00;2594;1509;Philadelphia;Savannah;1;1;4620;Westmed;fully cellular containership;22111;0
810780;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;75507;Modest;fully cellular containership;16858;0
95396;;1978;6;04/06/1978 00:00;04/06/1978 00:00;3164;5802;Hong Kong;Tokyo;1;1;4112;ACX Ruby;fully cellular containership;6217;0
260151;;1978;6;04/06/1978 00:00;04/06/1978 00:00;4593;1504;Keelung;Kaohsiung;1;1;17646;Uni-Superb;fully cellular containership;15752;0
200140;;1978;6;04/06/1978 00:00;04/06/1978 00:00;70;2347;Warrenpoint;Garston;1;1;13400;Craigantlet;fully cellular containership;1676;0
95395;;1978;6;04/06/1978 00:00;04/06/1978 00:00;4593;3164;Keelung;Hong Kong;1;1;4112;ACX Ruby;fully cellular containership;6217;0
103976;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1509;4700;Savannah;Jacksonville;1;1;4620;Westmed;fully cellular containership;22111;0
602903;;1978;6;04/06/1978 00:00;04/06/1978 00:00;686;821;Limassol;Piraeus;1;1;52352;Transporter;fully cellular containership;2466;0
357567;;1978;6;04/06/1978 00:00;04/06/1978 00:00;17;4188;Boca Chica;Port au Prince;1;1;27006;Apple;fully cellular containership;2175;0
812394;;1978;6;04/06/1978 00:00;04/06/1978 00:00;743;3241;Santo Tomas de Castilla;Puerto Cortes;1;1;75657;Wealthy River;fully cellular containership;23120;0
123481;;1978;6;04/06/1978 00:00;04/06/1978 00:00;4489;311;Seattle;Vancouver(CAN);1;1;6046;Beishu Maru;fully cellular containership;24191;0
435602;;1978;6;04/06/1978 00:00;04/06/1978 00:00;3381;5724;New Orleans;Mobile;1;1;35314;MSC Giulia;fully cellular containership;21185;0
840045;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1828;576;Le Havre;Antwerp;1;1;101257;MSC Serena;fully cellular containership;40849;0
334822;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1995;4899;Greenock;Miami;1;1;25225;MSC Michele;fully cellular containership;21185;0
407609;;1978;6;04/06/1978 00:00;04/06/1978 00:00;4640;1828;Southampton;Le Havre;1;1;33142;Aramac;fully cellular containership;44695;0
783748;;1978;6;04/06/1978 00:00;04/06/1978 00:00;5605;4593;San Francisco;Keelung;1;1;72005;Uni-Shine;fully cellular containership;15764;0
341158;;1978;6;04/06/1978 00:00;04/06/1978 00:00;298;1369;Kingston(JAM);San Juan(PRI);1;1;25562;Houston;fully cellular containership;13259;0
871560;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1675;1828;Zeebrugge;Le Havre;1;1;106612;MSC Paola;fully cellular containership;19974;0
851333;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1781;130;Cape Town;Port Elizabeth;1;1;102576;Asia Express;fully cellular containership;48878;0
881230;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;111256;Kota Mutiara;fully cellular containership;11007;0
822547;;1978;6;04/06/1978 00:00;04/06/1978 00:00;2561;3917;Hampton Roads;Boston(USA);1;1;77127;Rover;fully cellular containership;14883;0
878509;;1978;6;04/06/1978 00:00;04/06/1978 00:00;2992;5157;Abidjan;Douala;1;1;110405;Direct Kiwi;fully cellular containership;24946;0
797422;;1978;6;04/06/1978 00:00;04/06/1978 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;73643;MSC Maeva;fully cellular containership;38840;0
389016;;1978;6;04/06/1978 00:00;04/06/1978 00:00;686;2771;Limassol;Lattakia;1;1;31337;Kawachi Maru;fully cellular containership;14626;0
66607;;1978;6;05/06/1978 00:00;05/06/1978 00:00;1697;830;Bremerhaven;Rotterdam;1;1;2043;American Accord;fully cellular containership;15452;0
66797;;1978;6;05/06/1978 00:00;05/06/1978 00:00;4572;2561;New York;Hampton Roads;1;1;2045;American Alliance;fully cellular containership;15772;0
697093;;1978;6;05/06/1978 00:00;05/06/1978 00:00;1241;2151;Innoshima;Kobe;1;1;61775;MSC Xingang;fully cellular containership;30576;0
541061;;1978;6;05/06/1978 00:00;05/06/1978 00:00;5048;3767;Dubai;Dammam;1;1;45567;Kota Intan;fully cellular containership;33650;0
558174;;1978;6;05/06/1978 00:00;05/06/1978 00:00;5802;2842;Tokyo;Yokohama;1;1;47111;Pioner Nakhodki;fully cellular containership;6270;0
667023;;1978;6;05/06/1978 00:00;05/06/1978 00:00;5295;2151;Busan;Kobe;1;1;57535;Mild Ocean;fully cellular containership;5630;0
278843;;1978;6;05/06/1978 00:00;05/06/1978 00:00;4703;2688;Iskenderun;Beirut;1;1;11064;Hub Usaha;fully cellular containership;6235;0
120524;;1978;6;05/06/1978 00:00;05/06/1978 00:00;909;3241;Gulfport;Puerto Cortes;1;1;5661;Barranca;fully cellular containership;3480;0
259807;;1978;6;05/06/1978 00:00;05/06/1978 00:00;4593;1504;Keelung;Kaohsiung;1;1;17630;Green Humanity;fully cellular containership;17806;0
368467;;1978;6;05/06/1978 00:00;05/06/1978 00:00;4593;3164;Keelung;Hong Kong;1;1;27600;Ewa 1;fully cellular containership;31776;0
822548;;1978;6;05/06/1978 00:00;05/06/1978 00:00;3917;830;Boston(USA);Rotterdam;1;1;77127;Rover;fully cellular containership;14883;0
828941;;1978;6;05/06/1978 00:00;05/06/1978 00:00;3106;4345;Trieste;Koper;1;1;77713;Rialto;fully cellular containership;11031;0
828011;;1978;6;05/06/1978 00:00;05/06/1978 00:00;830;938;Rotterdam;Europoort;1;1;77654;Hai De Li;fully cellular containership;2213;0
68411;;1978;6;05/06/1978 00:00;05/06/1978 00:00;2151;5295;Kobe;Busan;1;1;2102;Moon Jin;fully cellular containership;3021;0
829572;;1978;6;05/06/1978 00:00;05/06/1978 00:00;5295;3164;Busan;Hong Kong;1;1;77746;Uni-Master;fully cellular containership;16858;0
311493;;1978;6;05/06/1978 00:00;05/06/1978 00:00;1369;1503;San Juan(PRI);Charleston;1;1;23534;Eastern Kin;fully cellular containership;9246;0
92964;;1978;6;05/06/1978 00:00;05/06/1978 00:00;4593;1165;Keelung;Singapore;1;1;3764;Bella 1;fully cellular containership;37212;0
828940;;1978;6;05/06/1978 00:00;05/06/1978 00:00;2301;3106;Pula;Trieste;1;1;77713;Rialto;fully cellular containership;11031;0
451596;;1978;6;05/06/1978 00:00;05/06/1978 00:00;4977;5605;Los Angeles;San Francisco;1;1;36456;Regent Sky;fully cellular containership;14936;0
667025;;1978;6;06/06/1978 00:00;06/06/1978 00:00;5493;5295;Osaka;Busan;1;1;57535;Mild Ocean;fully cellular containership;5630;0
278844;;1978;6;06/06/1978 00:00;06/06/1978 00:00;2688;2771;Beirut;Lattakia;1;1;11064;Hub Usaha;fully cellular containership;6235;0
558245;;1978;6;06/06/1978 00:00;06/06/1978 00:00;818;3164;Vostochnyy;Hong Kong;1;1;47114;Pioner Primorya;fully cellular containership;6270;0
401303;;1978;6;06/06/1978 00:00;06/06/1978 00:00;4572;854;New York;Baltimore;1;1;32464;MSC Alexandra;fully cellular containership;27375;0
876949;;1978;6;06/06/1978 00:00;06/06/1978 00:00;219;3832;Fremantle;Nagoya;1;1;107776;Palung Mas;fully cellular containership;8513;0
107014;;1978;6;06/06/1978 00:00;06/06/1978 00:00;1503;2561;Charleston;Hampton Roads;1;1;4766;Horizon Fairbanks;fully cellular containership;22086;0
30315;;1978;6;06/06/1978 00:00;06/06/1978 00:00;3832;593;Nagoya;Shimizu;1;1;22755;Golden Gate Bridge;fully cellular containership;17188;0
66798;;1978;6;06/06/1978 00:00;06/06/1978 00:00;2561;854;Hampton Roads;Baltimore;1;1;2045;American Alliance;fully cellular containership;15772;0
773662;;1978;6;06/06/1978 00:00;06/06/1978 00:00;90;4523;Apapa-Lagos;Matadi;1;1;70763;Paradise;fully cellular containership;4114;0
812715;;1978;6;06/06/1978 00:00;06/06/1978 00:00;4188;298;Port au Prince;Kingston(JAM);1;1;75671;Irenes Honour;fully cellular containership;28047;0
667024;;1978;6;06/06/1978 00:00;06/06/1978 00:00;2151;5493;Kobe;Osaka;1;1;57535;Mild Ocean;fully cellular containership;5630;0
57701;;1978;6;06/06/1978 00:00;06/06/1978 00:00;143;5393;Helsinki;St. Petersburg;1;1;1313;Beacon;fully cellular containership;6447;0
288011;;1978;6;06/06/1978 00:00;06/06/1978 00:00;944;3164;Vladivostok;Hong Kong;1;1;21603;Gamzat Tsadasa;fully cellular containership;14141;0
626456;;1978;6;06/06/1978 00:00;06/06/1978 00:00;5393;2993;St. Petersburg;Hamburg;1;1;54337;Eridan;fully cellular containership;6270;0
481192;;1978;6;06/06/1978 00:00;06/06/1978 00:00;5196;3164;Manila;Hong Kong;1;1;41012;Mobile;fully cellular containership;9557;0
169932;;1978;6;06/06/1978 00:00;06/06/1978 00:00;3915;1826;Bilbao;Pasajes;1;1;11163;Melissa;fully cellular containership;3260;0
799191;;1978;6;06/06/1978 00:00;06/06/1978 00:00;4640;1828;Southampton;Le Havre;1;1;74024;MSC Veronique;fully cellular containership;30933;0
422196;;1978;6;06/06/1978 00:00;06/06/1978 00:00;830;1697;Rotterdam;Bremerhaven;1;1;34262;MSC Anastasia;fully cellular containership;21307;0
531525;;1978;6;06/06/1978 00:00;06/06/1978 00:00;2151;2842;Kobe;Yokohama;1;1;45065;MSC Alice;fully cellular containership;38984;0
311494;;1978;6;06/06/1978 00:00;06/06/1978 00:00;1503;4700;Charleston;Jacksonville;1;1;23534;Eastern Kin;fully cellular containership;9246;0
772387;;1978;6;06/06/1978 00:00;06/06/1978 00:00;238;5605;Portland(OR USA);San Francisco;1;1;70644;Kisik Mas;fully cellular containership;12790;0
107572;;1978;6;06/06/1978 00:00;06/06/1978 00:00;3110;1600;Adelaide;Melbourne;1;1;5006;Australian Endeavour;fully cellular containership;26844;0
549799;;1978;6;06/06/1978 00:00;06/06/1978 00:00;2151;5493;Kobe;Osaka;1;1;46316;Ginter Star;fully cellular containership;5604;0
549800;;1978;6;06/06/1978 00:00;06/06/1978 00:00;5493;5295;Osaka;Busan;1;1;46316;Ginter Star;fully cellular containership;5604;0
200141;;1978;6;06/06/1978 00:00;06/06/1978 00:00;2347;253;Garston;Belfast;1;1;13400;Craigantlet;fully cellular containership;1676;0
868907;;1978;6;06/06/1978 00:00;06/06/1978 00:00;4593;1504;Keelung;Kaohsiung;1;1;106113;Zheng An 8;fully cellular containership;7510;0
380886;;1978;6;06/06/1978 00:00;06/06/1978 00:00;4410;4593;Hakata;Keelung;1;1;30515;Kaga Maru;fully cellular containership;14459;0
870798;;1978;6;06/06/1978 00:00;06/06/1978 00:00;4289;5521;Leghorn;Genoa;1;1;106461;Nura del Mar;fully cellular containership;13100;0
123482;;1978;6;06/06/1978 00:00;06/06/1978 00:00;311;238;Vancouver(CAN);Portland(OR USA);1;1;6046;Beishu Maru;fully cellular containership;24191;0
549798;;1978;6;06/06/1978 00:00;06/06/1978 00:00;5295;2151;Busan;Kobe;1;1;46316;Ginter Star;fully cellular containership;5604;0
812395;;1978;6;06/06/1978 00:00;06/06/1978 00:00;3241;298;Puerto Cortes;Kingston(JAM);1;1;75657;Wealthy River;fully cellular containership;23120;0
348638;;1978;6;07/06/1978 00:00;07/06/1978 00:00;941;3458;Algeciras;Valencia;1;1;26227;MCC Vantage;fully cellular containership;7169;0
316466;;1978;6;07/06/1978 00:00;07/06/1978 00:00;4593;3164;Keelung;Hong Kong;1;1;24056;ACX Apricot;fully cellular containership;23673;0
52844;;1978;6;07/06/1978 00:00;07/06/1978 00:00;5802;2842;Tokyo;Yokohama;1;1;1005;Al Ahmadiah;fully cellular containership;15763;0
582981;;1978;6;07/06/1978 00:00;07/06/1978 00:00;889;5521;Fos;Genoa;1;1;50772;Margarita I;fully cellular containership;1150;0
107015;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2561;2594;Hampton Roads;Philadelphia;1;1;4766;Horizon Fairbanks;fully cellular containership;22086;0
853399;;1978;6;07/06/1978 00:00;07/06/1978 00:00;830;576;Rotterdam;Antwerp;1;1;103020;Rubens;fully cellular containership;29240;0
299688;;1978;6;07/06/1978 00:00;07/06/1978 00:00;5295;2151;Busan;Kobe;1;1;22520;Bi Ryong Ho;fully cellular containership;3020;0
558246;;1978;6;07/06/1978 00:00;07/06/1978 00:00;3164;818;Hong Kong;Vostochnyy;1;1;47114;Pioner Primorya;fully cellular containership;6270;0
849768;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2151;3444;Kobe;Nakhodka;1;1;102356;Primorye Maru;fully cellular containership;8002;0
200142;;1978;6;07/06/1978 00:00;07/06/1978 00:00;253;2347;Belfast;Garston;1;1;13400;Craigantlet;fully cellular containership;1676;0
99608;;1978;6;07/06/1978 00:00;07/06/1978 00:00;4593;3164;Keelung;Hong Kong;1;1;4371;Flamingo;fully cellular containership;7876;0
185535;;1978;6;07/06/1978 00:00;07/06/1978 00:00;4492;938;London;Europoort;1;1;12457;Ana Raquel;fully cellular containership;2210;0
58014;;1978;6;07/06/1978 00:00;07/06/1978 00:00;818;2151;Vostochnyy;Kobe;1;1;1323;Aleksandr Tvardovskiy;fully cellular containership;6407;0
301467;;1978;6;07/06/1978 00:00;07/06/1978 00:00;593;5802;Shimizu;Tokyo;1;1;22755;Golden Gate Bridge;fully cellular containership;17188;0
464440;;1978;6;07/06/1978 00:00;07/06/1978 00:00;4303;5295;Incheon;Busan;1;1;37516;Mayaguez;fully cellular containership;8651;0
486898;;1978;6;07/06/1978 00:00;07/06/1978 00:00;4492;2993;London;Hamburg;1;1;41304;Direct Kookaburra;fully cellular containership;29262;0
103660;;1978;6;07/06/1978 00:00;07/06/1978 00:00;5135;5393;Gdynia;St. Petersburg;1;1;4612;Long Tong;fully cellular containership;2161;0
680133;;1978;6;07/06/1978 00:00;07/06/1978 00:00;3719;4289;Cadiz;Leghorn;1;1;60624;Aka I;fully cellular containership;2006;0
348821;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2842;5295;Yokohama;Busan;1;1;26232;In Wang No.2;fully cellular containership;5676;0
828943;;1978;6;07/06/1978 00:00;07/06/1978 00:00;3106;5270;Trieste;Rijeka;1;1;77713;Rialto;fully cellular containership;11031;0
200385;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2347;253;Garston;Belfast;1;1;13402;Lloyd Bermuda;fully cellular containership;1703;0
161222;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2935;1995;Liverpool;Greenock;1;1;10410;Fremantle Star;fully cellular containership;19114;0
549020;;1978;6;07/06/1978 00:00;07/06/1978 00:00;5554;5891;Ashdod;Haifa;1;1;46273;Alon;fully cellular containership;7234;0
829574;;1978;6;07/06/1978 00:00;07/06/1978 00:00;1504;4593;Kaohsiung;Keelung;1;1;77746;Uni-Master;fully cellular containership;16858;0
568441;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2842;4593;Yokohama;Keelung;1;1;47702;Thompson Lykes;fully cellular containership;18832;0
191527;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2594;2561;Philadelphia;Hampton Roads;1;1;12761;Columbus Australia;fully cellular containership;22446;0
856930;;1978;6;07/06/1978 00:00;07/06/1978 00:00;1165;5048;Singapore;Dubai;1;1;103556;MSC Mekong;fully cellular containership;13101;0
468026;;1978;6;07/06/1978 00:00;07/06/1978 00:00;1675;830;Zeebrugge;Rotterdam;1;1;37743;Taupo;fully cellular containership;20215;0
868945;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2993;1697;Hamburg;Bremerhaven;1;1;106114;MSC Denisse;fully cellular containership;23058;0
558414;;1978;6;07/06/1978 00:00;07/06/1978 00:00;5393;576;St. Petersburg;Antwerp;1;1;47122;Silver Castle;fully cellular containership;6213;0
854764;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2561;854;Hampton Roads;Baltimore;1;1;103213;MSC Austria;fully cellular containership;40624;0
47821;;1978;6;07/06/1978 00:00;07/06/1978 00:00;3917;1503;Boston(USA);Charleston;1;1;416;Afoundria;fully cellular containership;6982;0
115362;;1978;6;07/06/1978 00:00;07/06/1978 00:00;2594;854;Philadelphia;Baltimore;1;1;5367;Baltimore;fully cellular containership;9181;0
319011;;1978;6;07/06/1978 00:00;07/06/1978 00:00;5196;5802;Manila;Tokyo;1;1;24177;Gi Huat;fully cellular containership;5436;0
99609;;1978;6;08/06/1978 00:00;08/06/1978 00:00;3164;4593;Hong Kong;Keelung;1;1;4371;Flamingo;fully cellular containership;7876;0
357569;;1978;6;08/06/1978 00:00;08/06/1978 00:00;1369;17;San Juan(PRI);Boca Chica;1;1;27006;Apple;fully cellular containership;2175;0
200386;;1978;6;08/06/1978 00:00;08/06/1978 00:00;253;2347;Belfast;Garston;1;1;13402;Lloyd Bermuda;fully cellular containership;1703;0
175661;;1978;6;08/06/1978 00:00;08/06/1978 00:00;5048;3767;Dubai;Dammam;1;1;11613;Charleston;fully cellular containership;10181;0
860993;;1978;6;08/06/1978 00:00;08/06/1978 00:00;115;1165;Port Klang;Singapore;1;1;104303;MSC Edna;fully cellular containership;38743;0
200143;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2347;253;Garston;Belfast;1;1;13400;Craigantlet;fully cellular containership;1676;0
185536;;1978;6;08/06/1978 00:00;08/06/1978 00:00;938;830;Europoort;Rotterdam;1;1;12457;Ana Raquel;fully cellular containership;2210;0
194751;;1978;6;08/06/1978 00:00;08/06/1978 00:00;4492;830;London;Rotterdam;1;1;13107;Willine Toyo;fully cellular containership;26190;0
107016;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2594;4572;Philadelphia;New York;1;1;4766;Horizon Fairbanks;fully cellular containership;22086;0
568949;;1978;6;08/06/1978 00:00;08/06/1978 00:00;5196;3164;Manila;Hong Kong;1;1;47716;President Taft;fully cellular containership;17757;0
58015;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2151;818;Kobe;Vostochnyy;1;1;1323;Aleksandr Tvardovskiy;fully cellular containership;6407;0
881071;;1978;6;08/06/1978 00:00;08/06/1978 00:00;1828;5513;Le Havre;Dunkirk;1;1;111241;Direct Eagle;fully cellular containership;24946;0
774085;;1978;6;08/06/1978 00:00;08/06/1978 00:00;1828;4640;Le Havre;Southampton;1;1;71023;Kasuga 1;fully cellular containership;44538;0
609302;;1978;6;08/06/1978 00:00;08/06/1978 00:00;4572;1369;New York;San Juan(PRI);1;1;52712;San Juan;fully cellular containership;18184;0
869007;;1978;6;08/06/1978 00:00;08/06/1978 00:00;5295;3164;Busan;Hong Kong;1;1;106117;MSC Qatar;fully cellular containership;20194;0
96709;;1978;6;08/06/1978 00:00;08/06/1978 00:00;4572;2561;New York;Hampton Roads;1;1;4201;Med Naples;fully cellular containership;31814;0
877066;;1978;6;08/06/1978 00:00;08/06/1978 00:00;4604;3618;Jeddah;Sharjah;1;1;110007;King Honor;fully cellular containership;28800;0
878510;;1978;6;08/06/1978 00:00;08/06/1978 00:00;5157;2992;Douala;Abidjan;1;1;110405;Direct Kiwi;fully cellular containership;24946;0
831409;;1978;6;08/06/1978 00:00;08/06/1978 00:00;4604;3164;Jeddah;Hong Kong;1;1;100052;Target;fully cellular containership;18628;0
468027;;1978;6;08/06/1978 00:00;08/06/1978 00:00;830;2993;Rotterdam;Hamburg;1;1;37743;Taupo;fully cellular containership;20215;0
807061;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2503;5263;Honolulu;Tacoma;1;1;75174;Kota Berlian;fully cellular containership;15789;0
854765;;1978;6;08/06/1978 00:00;08/06/1978 00:00;854;2594;Baltimore;Philadelphia;1;1;103213;MSC Austria;fully cellular containership;40624;0
880092;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2594;4572;Philadelphia;New York;1;1;111051;MSC Fado;fully cellular containership;19621;0
348640;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2101;941;Barcelona;Algeciras;1;1;26227;MCC Vantage;fully cellular containership;7169;0
749788;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2151;3832;Kobe;Nagoya;1;1;66331;Sea Ranger;fully cellular containership;25297;0
778928;;1978;6;08/06/1978 00:00;08/06/1978 00:00;4593;3164;Keelung;Hong Kong;1;1;71362;Aqaba Express;fully cellular containership;6635;0
868946;;1978;6;08/06/1978 00:00;08/06/1978 00:00;1697;843;Bremerhaven;Amsterdam;1;1;106114;MSC Denisse;fully cellular containership;23058;0
793807;;1978;6;08/06/1978 00:00;08/06/1978 00:00;5196;3164;Manila;Hong Kong;1;1;73345;Kai Hang 6;fully cellular containership;6699;0
568950;;1978;6;08/06/1978 00:00;08/06/1978 00:00;3164;5295;Hong Kong;Busan;1;1;47716;President Taft;fully cellular containership;17757;0
163956;;1978;6;08/06/1978 00:00;08/06/1978 00:00;2151;5493;Kobe;Osaka;1;1;10555;Canna;fully cellular containership;4351;0
